name,AGI,At_symbol,At_full_name,At_short_description,leaf_tissue.root.yellowgreen.Dead,root_tissue.leaf.lightsteelblue1.Live,root_tissue.leaf.midnightblue.Live,root_tissue.leaf.thistle2.Dead,root_tissue.leaf.red.Dead,root_tissue.root.plum1.Dead,root_tissue.root.yellowgreen.Dead
BraA01g002560.3C,AT4G36050,APE2,APURINIC/APYRIMIDINIC ENDONUCLEASE2,endonuclease/exonuclease/phosphatase family protein,0,0,0,0,0,0,0
BraA01g002570.3C,AT4G36040,DJC23,DNA J protein C23,NA,0,0,0,0,0,0,0
BraA01g002580.3C,AT4G36020,AtCSP1,NA,NA,0,0,0,0,0,0,0
BraA01g002590.3C,AT4G35987,CaM KMT,calmodulin N-methyltransferase,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0,0,0,0,0,0,0
BraA01g002600.3C,AT4G35980,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002610.3C,AT4G35970,APX5,ascorbate peroxidase 5,ascorbate peroxidase 5,0,0,0,0,0,0,0
BraA01g002620.3C,AT4G35950,ARAC6,RAC-like 6,RAC-like 6,0,0,0,0,0,0,0
BraA01g002630.3C,AT4G35940,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002640.3C,AT4G35920,MCA1,mid1-complementing activity 1,PLAC8 family protein,0,0,0,0,0,0,0
BraA01g002650.3C,AT4G35900,atbzip14,NA,Basic-leucine zipper (bZIP) transcription factor family protein,0,0,0,0,0,0,0
BraA01g002660.3C,AT4G35890,AtLARP1c,NA,winged-helix DNA-binding transcription factor family protein,0,0,0,0,0,0,0
BraA01g002670.3C,AT4G35880,NA,NA,Eukaryotic aspartyl protease family protein,0,0,0,0,0,0,0
BraA01g002680.3C,AT4G35860,ATGB2,GTP-binding 2,GTP-binding 2,0,0,0,0,0,0,0
BraA01g002690.3C,AT4G35850,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002700.3C,AT4G35840,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002710.3C,AT4G35830,ACO1,aconitase 1,aconitase 1,0,0,0,0,0,0,0
BraA01g002720.3C,AT4G35820,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002730.3C,AT4G35820,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002740.3C,AT4G35810,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002750.3C,AT4G35800,NRPB1,RNA polymerase II large subunit,NA,0,0,0,0,0,0,0
BraA01g002760.3C,AT4G35785,NA,NA,RNA-binding (RRM/RBD/RNP motifs) family protein,0,0,0,0,0,0,0
BraA01g002770.3C,AT4G35770,ATSEN1,ARABIDOPSIS THALIANA SENESCENCE 1,Rhodanese/Cell cycle control phosphatase superfamily protein,0,0,0,0,0,0,0
BraA01g002780.3C,AT4G35760,LTO1,Lumen Thiol Oxidoreductase 1,NAD(P)H dehydrogenase (quinone)s,0,0,0,0,0,0,0
BraA01g002790.3C,AT4G35750,NA,NA,SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein,0,0,0,0,0,0,0
BraA01g002800.3C,AT4G35730,ISTL3,IST1-LIKE 3,NA,0,0,0,0,0,0,0
BraA01g002810.3C,AT4G35710,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002820.3C,AT4G35700,DAZ3,DUO1-activated zinc finger 3,NA,0,0,0,0,0,0,0
BraA01g002830.3C,AT4G35690,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002840.3C,AT4G35680,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002850.3C,AT4G35610,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002860.3C,AT4G35600,CST,CAST AWAY,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA01g002870.3C,AT4G35590,RKD5,RWP-RK domain-containing 5,NA,0,0,0,0,0,0,0
BraA01g002880.3C,AT4G12735,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002890.3C,AT2G17560,HMGB4,high mobility group B4,high mobility group B4,0,0,0,0,0,0,0
BraA01g002900.3C,AT4G35550,ATWOX13,NA,NA,0,0,0,0,0,0,0
BraA01g002910.3C,AT4G35540,PTF2,Pollen-expressed Transcription Factor 2,NA,0,0,0,0,0,0,0
BraA01g002920.3C,AT4G35530,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002930.3C,AT4G35510,NA,NA,NA,0,0,0,0,0,0,0
BraA01g002940.3C,AT4G35500,NA,NA,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA01g002950.3C,AT4G35480,RHA3B,RING-H2 finger A3B,NA,0,0,0,0,0,0,0
BraA01g002960.3C,AT4G35470,PIRL4,plant intracellular ras group-related LRR 4,NA,0,0,0,0,0,0,0
BraA01g002970.3C,AT4G35450,AFT,NA,ankyrin repeat-containing protein 2,0,0,0,0,0,0,0
BraA01g002980.3C,AT4G35440,ATCLC-E,NA,chloride channel E,0,0,0,0,0,0,0
BraA01g002990.3C,AT3G18150,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003000.3C,AT4G35410,NA,NA,Clathrin adaptor complex small chain family protein,0,0,0,0,0,0,0
BraA01g003010.3C,AT4G35390,AGF1,AT-hook protein of GA feedback 1,NA,0,0,0,0,0,0,0
BraA01g003020.3C,AT4G35380,BIG4,BIG4,NA,0,0,0,0,0,0,0
BraA01g003030.3C,AT4G35370,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003040.3C,AT4G35360,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003050.3C,AT4G35350,XCP1,xylem cysteine peptidase 1,xylem cysteine peptidase 1,0,0,0,0,0,0,0
BraA01g003060.3C,AT4G35335,NA,NA,Nucleotide-sugar transporter family protein,0,0,0,0,0,0,0
BraA01g003070.3C,AT4G35320,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003080.3C,AT4G35310,ATCPK5,NA,NA,0,0,0,0,0,0,0
BraA01g003090.3C,AT4G35300,TMT2,tonoplast monosaccharide transporter2,tonoplast monosaccharide transporter2,0,0,0,0,0,0,0
BraA01g003100.3C,AT4G35290,ATGLR3.2,NA,glutamate receptor 2,0,0,0,0,0,0,0
BraA01g003110.3C,AT2G17200,DSK2,NA,NA,0,0,0,0,0,0,0
BraA01g003120.3C,AT4G35280,DAZ2,DUO1-ACTIVATED ZINC FINGER 2,NA,0,0,0,0,0,0,0
BraA01g003130.3C,AT4G35270,NLP2,NIN-like protein 2,NA,0,0,0,0,0,0,0
BraA01g003140.3C,AT4G35260,IDH-I,isocitrate dehydrogenase I,NA,0,0,0,0,0,0,0
BraA01g003150.3C,AT5G60620,ATGPAT9,NA,glycerol-3-phosphate acyltransferase 9,0,0,0,0,0,0,0
BraA01g003160.3C,AT4G35240,NA,NA,Protein of unknown function (DUF630 and DUF632),0,0,0,0,0,0,0
BraA01g003170.3C,AT4G35230,BSK1,brassinosteroid-signaling kinase 1,BR-signaling kinase 1,0,0,0,0,0,0,0
BraA01g003180.3C,AT4G32670,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003190.3C,AT4G27060,CN,CONVOLUTA,NA,0,0,0,0,0,0,0
BraA01g003210.3C,AT4G35220,CYCLASE2,CYCLASE2,Cyclase family protein,0,0,0,0,0,0,0
BraA01g003220.3C,AT4G35190,LOG5,LONELY GUY 5,NA,0,0,0,0,0,0,0
BraA01g003230.3C,AT4G35180,LHT7,LYS/HIS transporter 7,NA,0,0,0,0,0,0,0
BraA01g003240.3C,AT4G35130,NA,NA,Tetratricopeptide repeat (TPR)-like superfamily protein,0,0,0,0,0,0,0
BraA01g003250.3C,AT4G35110,PEARLI 4,phospholipase-like protein 4,Arabidopsis phospholipase-like protein (PEARLI 4) family,0,0,0,0,0,0,0
BraA01g003270.3C,AT4G35100,PIP2;7,PLASMA MEMBRANE INTRINSIC PROTEIN 2;7,plasma membrane intrinsic protein 3,0,0,0,0,0,0,0
BraA01g003280.3C,AT4G35090,CAT2,catalase 2,catalase 2,0,0,0,0,0,0,0
BraA01g003290.3C,AT4G35080,NA,NA,high-affinity nickel-transport family protein,0,0,0,0,0,0,0
BraA01g003300.3C,AT4G35070,NA,NA,SBP (S-ribonuclease binding protein) family protein,0,0,0,0,0,0,0
BraA01g003310.3C,AT4G35060,HIPP25,heavy metal associated isoprenylated plant protein 25,Heavy metal transport/detoxification superfamily protein,0,0,0,0,0,0,0
BraA01g003320.3C,AT4G35040,AtbZIP19,NA,Basic-leucine zipper (bZIP) transcription factor family protein,0,0,0,0,0,0,0
BraA01g003350.3C,AT4G35030,NA,NA,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA01g003360.3C,AT4G35020,ARAC3,RAC-like 3,RAC-like 3,0,0,0,0,0,0,0
BraA01g003370.3C,AT4G35010,BGAL11,beta-galactosidase 11,beta-galactosidase 11,0,0,0,0,0,0,0
BraA01g003380.3C,AT4G34990,AtMYB32,myb domain protein 32,myb domain protein 32,0,0,0,0,0,0,0
BraA01g003390.3C,AT4G34970,ADF9,actin depolymerizing factor 9,actin depolymerizing factor 9,0,0,0,0,0,0,0
BraA01g003400.3C,AT4G34960,NA,NA,Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein,0,0,0,0,0,0,0
BraA01g003410.3C,AT4G34950,MFS1,MAJOR FACILITATOR SUPERFAMILY 1,NA,0,0,0,0,0,0,0
BraA01g003420.3C,AT4G34940,ARO1,armadillo repeat only 1,NA,0,0,0,0,0,0,0
BraA01g003430.3C,AT4G34910,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003440.3C,AT4G34890,ATXDH1,XANTHINE DEHYDROGENASE 1,NA,0,0,0,0,0,0,0
BraA01g003450.3C,AT4G34880,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003460.3C,AT4G34870,ATCYP1,ARABIDOPSIS THALIANA CYCLOPHILIN 1,NA,0,0,0,0,0,0,0
BraA01g003470.3C,AT4G34860,A/N-InvB,alkaline/neutral invertase B,Plant neutral invertase family protein,0,0,0,0,0,0,0
BraA01g003480.3C,AT4G34850,LAP5,LESS ADHESIVE POLLEN 5,NA,0,0,0,0,0,0,0
BraA01g003490.3C,AT4G34830,MRL1,MATURATION OF RBCL 1,NA,0,0,0,0,0,0,0
BraA01g003500.3C,AT4G34810,SAUR5,SMALL AUXIN UPREGULATED RNA 5,NA,0,0,0,0,0,0,0
BraA01g003510.3C,AT4G34800,SAUR4,SMALL AUXIN UPREGULATED RNA 4,NA,0,0,0,0,0,0,0
BraA01g003520.3C,AT4G34790,SAUR3,SMALL AUXIN UPREGULATED RNA 3,NA,0,0,0,0,0,0,0
BraA01g003530.3C,AT4G34770,SAUR1,SMALL AUXIN UPREGULATED RNA 1,NA,0,0,0,0,0,0,0
BraA01g003540.3C,AT4G34760,SAUR50,SMALL AUXIN UPREGULATED RNA 50,SAUR-like auxin-responsive protein family,0,0,0,0,0,0,0
BraA01g003550.3C,AT4G34750,SAUR49,SMALL AUXIN UPREGULATED RNA 49,SAUR-like auxin-responsive protein family,0,0,0,0,0,0,0
BraA01g003560.3C,AT3G62870,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003570.3C,AT4G34740,ASE2,GLN phosphoribosyl pyrophosphate amidotransferase 2,GLN phosphoribosyl pyrophosphate amidotransferase 2,0,0,0,0,0,0,0
BraA01g003580.3C,AT4G34730,RBF1,RbfA domain-containing protein 1,ribosome-binding factor A family protein,0,0,0,0,0,0,0
BraA01g003590.3C,AT4G34720,ATVHA-C1,NA,"ATPase, F0/V0 complex, subunit C protein",0,0,0,0,0,0,0
BraA01g003600.3C,AT4G34710,ADC2,arginine decarboxylase 2,arginine decarboxylase 2,0,0,0,0,0,0,0
BraA01g003610.3C,AT4G34710,ADC2,arginine decarboxylase 2,arginine decarboxylase 2,0,0,0,0,0,0,0
BraA01g003620.3C,AT4G34700,AtCIB22,NA,LYR family of Fe/S cluster biogenesis protein,0,0,0,0,0,0,0
BraA01g003630.3C,AT4G34680,GATA3,GATA transcription factor 3,GATA transcription factor 3,0,0,0,0,0,0,0
BraA01g003640.3C,AT4G34670,NA,NA,Ribosomal protein S3Ae,0,0,0,0,0,0,0
BraA01g003650.3C,AT4G34660,SH3P2,SH3 domain-containing protein 2,SH3 domain-containing protein,0,0,0,0,0,0,0
BraA01g003660.3C,AT4G34650,SQS2,squalene synthase 2,squalene synthase 2,0,0,0,0,0,0,0
BraA01g003670.3C,AT4G34640,ERG9,NA,squalene synthase 1,0,0,0,0,0,0,0
BraA01g003680.3C,AT4G34630,NA,NA,NA,0,0,0,0,1,0,0
BraA01g003690.3C,AT4G34620,SSR16,small subunit ribosomal protein 16,small subunit ribosomal protein 16,0,0,0,0,0,0,0
BraA01g003700.3C,AT4G34590,ATB2,NA,G-box binding factor 6,0,0,0,0,0,0,0
BraA01g003710.3C,AT4G34580,AtSFH1,NA,Sec14p-like phosphatidylinositol transfer family protein,0,0,0,0,0,0,0
BraA01g003720.3C,AT4G34570,AtDRTS2,NA,thymidylate synthase 2,0,0,0,0,0,0,0
BraA01g003730.3C,AT4G34560,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003740.3C,AT4G34540,GVS1,Genetic Variants in leaf Senescence,NmrA-like negative transcriptional regulator family protein,0,0,0,0,0,0,0
BraA01g003760.3C,AT4G34500,NA,NA,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA01g003770.3C,AT4G34490,ATCAP1,cyclase associated protein 1,cyclase associated protein 1,0,0,0,0,0,0,0
BraA01g003780.3C,AT4G34460,AGB1,GTP binding protein beta 1,GTP binding protein beta 1,0,0,0,0,0,0,0
BraA01g003790.3C,AT4G34450,NA,NA,"coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative",0,0,0,0,0,0,0
BraA01g003800.3C,AT4G34440,AtPERK5,proline-rich extensin-like receptor kinase 5,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA01g003810.3C,AT4G34430,ATSWI3D,SWITCH/SUCROSE NONFERMENTING 3D,DNA-binding family protein,0,0,0,0,0,0,0
BraA01g003820.3C,AT4G34420,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003830.3C,AT4G34419,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003840.3C,AT4G34412,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003850.3C,AT4G34410,ERF109,ethylene response factor 109,NA,0,0,0,0,0,0,0
BraA01g003860.3C,AT4G34390,XLG2,extra-large GTP-binding protein 2,NA,0,0,0,0,0,0,0
BraA01g003870.3C,AT4G34390,XLG2,extra-large GTP-binding protein 2,NA,0,0,0,0,0,0,0
BraA01g003880.3C,AT4G34380,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003890.3C,AT4G34370,ARI1,ARIADNE 1,RING/U-box superfamily protein,0,0,0,0,0,0,0
BraA01g003900.3C,AT4G34360,NA,NA,NA,0,0,0,1,0,0,0
BraA01g003910.3C,AT4G34350,CLB6,CHLOROPLAST BIOGENESIS 6,NA,0,0,0,0,0,0,0
BraA01g003920.3C,AT4G34340,TAF8,TBP-associated factor 8,NA,0,0,0,0,0,0,0
BraA01g003930.3C,AT4G34310,NA,NA,alpha/beta-Hydrolases superfamily protein,0,0,0,0,0,0,0
BraA01g003940.3C,AT4G34290,SWIB3,NA,NA,0,0,0,0,0,0,0
BraA01g003950.3C,AT4G34280,DHU1,DWD HYPERSENSITIVE TO UV-B 1,NA,0,0,0,0,0,0,0
BraA01g003960.3C,AT2G18990,TXND9,thioredoxin domain-containing protein 9 homolog,thioredoxin domain-containing protein 9 homolog,0,0,0,0,0,0,0
BraA01g003970.3C,AT4G34270,TIP41,TAP42 INTERACTING PROTEIN OF 41 kDa,NA,0,0,0,0,0,0,0
BraA01g003980.3C,AT4G34265,NA,NA,NA,0,0,0,0,0,0,0
BraA01g003990.3C,AT4G34260,AXY8,ALTERED XYLOGLUCAN 8,NA,0,0,0,0,0,0,0
BraA01g004000.3C,AT4G34250,KCS16,3-ketoacyl-CoA synthase 16,NA,0,0,0,0,0,0,0
BraA01g004010.3C,AT1G22050,MUB6,membrane-anchored ubiquitin-fold protein 6 precursor,membrane-anchored ubiquitin-fold protein 6 precursor,0,0,0,0,0,0,0
BraA01g004020.3C,AT4G34240,ALDH3,aldehyde dehydrogenase 3,aldehyde dehydrogenase 3I1,0,0,0,0,0,0,0
BraA01g004030.3C,AT4G34230,ATCAD5,cinnamyl alcohol dehydrogenase 5,cinnamyl alcohol dehydrogenase 5,0,0,0,0,0,0,0
BraA01g004040.3C,AT3G57230,AGL16,AGAMOUS-like 16,AGAMOUS-like 16,0,0,0,0,0,0,0
BraA01g004050.3C,AT4G34220,RDK1,RECEPTOR DEAD KINASE1,Leucine-rich repeat protein kinase family protein,0,0,0,0,0,0,0
BraA01g004060.3C,AT4G34215,NA,NA,Domain of unknown function (DUF303),0,0,0,0,0,0,0
BraA01g004070.3C,AT4G34200,EDA9,embryo sac development arrest 9,D-3-phosphoglycerate dehydrogenase,0,0,0,0,0,0,0
BraA01g004080.3C,AT4G34190,SEP1,stress enhanced protein 1,stress enhanced protein 1,0,0,0,0,0,0,0
BraA01g004090.3C,AT3G42050,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004100.3C,AT2G17305,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004130.3C,AT4G34160,CYCD3,NA,NA,0,0,0,0,1,0,0
BraA01g004140.3C,AT4G34140,NA,NA,D111/G-patch domain-containing protein,0,0,0,0,0,0,0
BraA01g004150.3C,AT4G34138,UGT73B1,UDP-glucosyl transferase 73B1,UDP-glucosyl transferase 73B1,0,0,0,0,0,1,0
BraA01g004160.3C,AT4G34131,UGT73B3,UDP-glucosyl transferase 73B3,UDP-glucosyl transferase 73B3,0,0,0,0,0,0,0
BraA01g004180.3C,AT4G34131,UGT73B3,UDP-glucosyl transferase 73B3,UDP-glucosyl transferase 73B3,0,0,0,0,0,0,0
BraA01g004190.3C,AT4G34110,ATPAB2,ARABIDOPSIS POLY(A) BINDING 2,NA,0,0,0,0,0,0,0
BraA01g004200.3C,AT4G34100,CER9,ECERIFERUM 9,RING/U-box superfamily protein,0,0,0,0,0,0,0
BraA01g004210.3C,AT4G34060,DML3,demeter-like protein 3,demeter-like protein 3,0,0,0,0,0,0,0
BraA01g004220.3C,AT4G34020,AtDJ1C,DJ-1 homolog C,Class I glutamine amidotransferase-like superfamily protein,0,0,0,0,1,0,0
BraA01g004230.3C,AT4G34000,ABF3,abscisic acid responsive elements-binding factor 3,abscisic acid responsive elements-binding factor 3,0,0,0,0,0,0,0
BraA01g004240.3C,AT4G33980,COR28,COLD-REGULATED GENE 28,NA,0,0,0,0,0,0,0
BraA01g004250.3C,AT4G33970,LRX11,leucine-rich repeat/extensin 11,NA,0,0,0,0,0,0,0
BraA01g004260.3C,AT4G33960,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004270.3C,AT4G33950,ATOST1,OPEN STOMATA 1,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA01g004280.3C,AT4G33945,NA,NA,ARM repeat superfamily protein,0,0,0,0,0,0,0
BraA01g004290.3C,AT4G33940,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004300.3C,AT4G33925,SSN2,suppressor of sni1 2,NA,0,0,0,0,0,0,0
BraA01g004310.3C,AT4G33880,RSL2,ROOT HAIR DEFECTIVE 6-LIKE 2,NA,0,0,0,0,0,0,0
BraA01g004320.3C,AT4G33870,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004330.3C,AT4G33800,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004340.3C,AT5G23630,MIA,MALE GAMETOGENESIS IMPAIRED ANTHERS,phosphate deficiency response 2,0,0,0,0,0,0,0
BraA01g004350.3C,AT4G33790,CER4,ECERIFERUM 4,NA,0,0,0,0,0,0,0
BraA01g004360.3C,AT4G33770,AtITPK2,NA,"Inositol 1,3,4-trisphosphate 5/6-kinase family protein",0,0,0,0,0,0,0
BraA01g004380.3C,AT4G33760,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004390.3C,AT4G33740,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004400.3C,AT4G33730,ATCAPE1,CAP-derived peptide 1,NA,0,0,0,0,0,0,0
BraA01g004410.3C,AT4G33720,AtCAPE3,NA,NA,0,0,0,0,0,0,0
BraA01g004420.3C,AT2G03430,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004430.3C,AT4G33700,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004440.3C,AT4G33690,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004450.3C,AT4G33680,AGD2,ABERRANT GROWTH AND DEATH 2,NA,0,0,0,0,0,0,0
BraA01g004470.3C,AT4G33650,ADL2,ARABIDOPSIS DYNAMIN-LIKE 2,dynamin-related protein 3A,0,0,0,0,0,0,0
BraA01g004480.3C,AT4G33640,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004490.3C,AT4G33625,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004500.3C,AT4G33620,SPF2,SUMO PROTEASE RELATED TO FERTILITY2,NA,0,0,0,0,0,0,0
BraA01g004510.3C,AT4G33585,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004520.3C,AT4G33540,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004530.3C,AT4G33530,KUP5,K+ uptake permease 5,K+ uptake permease 5,0,0,0,0,0,0,0
BraA01g004540.3C,AT4G33520,AtHMAC6,Arabidopsis thaliana heavy metal ATPase 6,P-type ATP-ase 1,0,0,0,0,0,0,0
BraA01g004550.3C,AT4G33510,AtDAHP2,NA,3-deoxy-d-arabino-heptulosonate 7-phosphate synthase,0,0,0,0,0,0,0
BraA01g004560.3C,AT4G33500,PP2C62,Probable protein phosphatase,NA,0,0,0,0,0,0,0
BraA01g004570.3C,AT4G33495,RPD1,ROOT PRIMORDIUM DEFECTIVE 1,Ubiquitin carboxyl-terminal hydrolase family protein,0,0,0,0,0,0,0
BraA01g004580.3C,AT4G33490,NA,NA,Eukaryotic aspartyl protease family protein,0,0,0,0,0,0,0
BraA01g004590.3C,AT4G33480,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004600.3C,AT4G33470,ATHDA14,NA,NA,0,0,0,0,0,0,0
BraA01g004610.3C,AT4G33460,ABCI10,ATP-binding cassette I10,NA,0,0,0,0,0,0,0
BraA01g004620.3C,AT4G33440,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004630.3C,AT2G13790,ATSERK4,SOMATIC EMBRYOGENESIS RECEPTOR-LIKE KINASE 4,somatic embryogenesis receptor-like kinase 4,0,0,0,0,0,0,0
BraA01g004640.3C,AT4G33420,Prx47,Peroxidase 47,NA,0,0,0,0,0,0,0
BraA01g004650.3C,AT4G33410,ATSPPL1,SIGNAL PEPTIDE PEPTIDASE-LIKE 1,NA,0,0,0,0,0,0,0
BraA01g004660.3C,AT4G33400,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004670.3C,AT4G33390,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004680.3C,AT4G33350,AtTic22-IV,translocon at the inner envelope membrane of chloroplasts 22-IV,Tic22-like family protein,0,0,0,0,0,0,0
BraA01g004690.3C,AT4G33330,GUX2,glucuronic acid substitution of xylan 2,plant glycogenin-like starch initiation protein 3,0,0,0,0,0,0,0
BraA01g004700.3C,AT4G33300,ADR1-L1,ADR1-like 1,ADR1-like 1,0,0,0,0,0,0,0
BraA01g004710.3C,AT4G33270,AtCDC20.1,NA,NA,0,0,0,0,0,0,0
BraA01g004720.3C,AT4G33250,ATTIF3K1,NA,NA,0,0,0,0,0,0,0
BraA01g004730.3C,AT4G33240,FAB1A,FORMS APLOID AND BINUCLEATE CELLS 1A,1-phosphatidylinositol-4-phosphate 5-kinases;zinc ion binding;1-phosphatidylinositol-3-phosphate 5-kinases,0,0,0,0,0,0,0
BraA01g004740.3C,AT4G33220,ATPME44,A. THALIANA PECTIN METHYLESTERASE 44,NA,0,0,0,0,0,0,0
BraA01g004750.3C,AT4G33210,SLOMO,SLOW MOTION,NA,0,0,0,0,0,0,0
BraA01g004760.3C,AT4G33200,ATXI-I,MYOSIN XI I,"myosin, putative",0,0,0,0,0,0,0
BraA01g004770.3C,AT4G33180,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004780.3C,AT4G33170,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004790.3C,AT4G33160,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004800.3C,AT4G33150,LKR,LYSINE-KETOGLUTARATE REDUCTASE,lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme,0,0,0,0,0,0,0
BraA01g004820.3C,AT4G33145,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004850.3C,AT4G33140,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004860.3C,AT4G33130,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004880.3C,AT5G60930,NA,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0,0,0,0,0,0,0
BraA01g004890.3C,AT4G33110,NA,NA,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0,0,0,0,0,0,0
BraA01g004900.3C,AT4G33100,NA,NA,NA,0,0,0,0,0,0,0
BraA01g004910.3C,AT4G33090,APM1,aminopeptidase M1,NA,0,0,0,0,0,0,0
BraA01g004920.3C,AT4G33080,NA,NA,"AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein",0,0,0,0,0,0,0
BraA01g004930.3C,AT4G33060,AtCYP57,NA,Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein,0,0,0,0,0,0,0
BraA01g004940.3C,AT2G26190,IQM4,NA,calmodulin-binding family protein,0,0,0,0,0,0,0
BraA01g004950.3C,AT4G33040,ROXY21,NA,Thioredoxin superfamily protein,0,0,0,0,0,0,0
BraA01g004960.3C,AT4G33030,SQD1,sulfoquinovosyldiacylglycerol 1,sulfoquinovosyldiacylglycerol 1,0,0,0,0,0,0,0
BraA01g004970.3C,AT4G33020,ATZIP9,NA,ZIP metal ion transporter family,0,0,0,0,0,0,0
BraA01g004980.3C,AT4G33010,AtGLDP1,glycine decarboxylase P-protein 1,glycine decarboxylase P-protein 1,0,0,0,0,0,0,0
BraA01g004990.3C,AT4G33000,ATCBL10,NA,calcineurin B-like protein 10,0,0,0,0,0,0,0
BraA01g005000.3C,AT4G32980,ATH1,homeobox gene 1,NA,0,0,0,0,0,0,0
BraA01g005020.3C,AT4G32980,ATH1,homeobox gene 1,NA,0,0,0,0,0,0,0
BraA01g005030.3C,AT4G32980,ATH1,homeobox gene 1,NA,0,0,0,0,0,0,0
BraA01g005040.3C,AT4G32980,ATH1,homeobox gene 1,NA,0,0,0,0,0,0,0
BraA01g005080.3C,AT1G49590,ZOP1,Zinc-finger and OCRE domain-containing Protein 1,C2H2 and C2HC zinc fingers superfamily protein,0,0,0,0,0,0,0
BraA01g005090.3C,AT4G32960,NA,NA,NA,0,0,0,0,0,0,0
BraA01g005100.3C,AT4G32940,AEP3,asparaginyl endopeptidase 3,NA,0,0,0,0,0,0,0
BraA01g005110.3C,AT4G32930,NA,NA,NA,0,0,0,0,0,0,0
BraA01g005120.3C,AT4G32920,NA,NA,glycine-rich protein,0,0,0,0,0,0,0
BraA01g005130.3C,AT4G32910,NUP85,NUCLEOPORIN 85,NA,0,0,0,0,0,0,0
BraA01g005140.3C,AT4G32900,NA,NA,Peptidyl-tRNA hydrolase II (PTH2) family protein,0,0,0,0,0,0,0
BraA01g005150.3C,AT4G32890,GATA9,GATA transcription factor 9,NA,0,0,0,0,0,0,0
BraA01g005160.3C,AT4G32880,ATHB-8,homeobox gene 8,NA,0,0,0,0,0,0,0
BraA01g005170.3C,AT4G32870,NA,NA,NA,0,0,0,0,0,0,0
BraA01g005180.3C,AT4G32860,NA,NA,NA,0,0,0,0,0,0,0
